id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
94,8.0,4.2838834e-05,5.4016286e-06,6.0120956e-06,4.9755185e-05,7.578964e-05,1.1572802e-05,3.4910496e-05,0.00060454546,0.99911624,1.45162385e-05,3.844174e-05
95,6.0,0.010826224,0.00047384328,0.00024082999,0.00028947621,0.046100996,0.0065868488,0.9296005,0.0001436633,0.00010506062,0.002693673,0.0029388242
96,2.0,0.00017416073,0.000705683,0.99877137,4.0049592e-05,1.714239e-05,0.00019600792,7.147818e-06,1.3754673e-05,3.549084e-05,2.9949624e-05,9.218463e-06
97,3.0,8.693785e-06,3.1609256e-06,1.0028764e-05,0.9997831,1.4781788e-05,3.3672197e-05,0.00010279076,1.3257469e-06,1.924246e-05,1.6874064e-06,2.158626e-05
98,7.0,5.6814503e-08,9.80332e-09,3.6088896e-09,6.757846e-09,2.5707942e-08,8.648957e-09,2.0507773e-08,0.9999956,3.8158555e-06,7.068811e-10,4.4722518e-07
99,6.0,7.5092066e-05,1.2825659e-05,2.1517932e-05,0.000106194624,5.266931e-05,0.00012266215,0.9994356,4.502633e-06,6.5370627e-06,7.37116e-05,8.870516e-05
100,9.0,0.088476464,0.0098108305,0.00052579906,0.000104536964,0.00016605815,0.00036984924,0.02310312,2.018121e-05,7.4678566e-05,0.87642634,0.00092216476
101,7.0,4.830719e-06,1.7746411e-06,3.998199e-07,2.3387346e-07,8.379342e-07,5.9628695e-07,3.0161834e-07,0.9999852,3.8519656e-06,4.371722e-08,1.980841e-06
102,0.0,0.99961406,0.000103872946,7.780592e-05,4.1391235e-07,5.7609974e-05,7.909844e-05,2.2398981e-05,1.3995972e-06,1.0192117e-06,6.224049e-06,3.6074063e-05
103,6.0,8.8769055e-05,4.5611773e-06,1.0772935e-05,0.0013695114,6.115682e-05,2.0402535e-05,0.9878192,0.00016927665,0.00057012495,0.0001276559,0.009758443
104,5.0,0.0013148015,0.00051773386,0.0009658315,1.4152868e-05,0.14455386,0.8520707,1.261675e-05,1.940941e-05,2.4612476e-05,0.0004851853,2.1083571e-05
105,7.0,5.9264703e-06,1.6834618e-06,3.812904e-07,1.435394e-07,5.6108233e-06,2.5140916e-06,1.7274008e-08,0.9999757,4.086108e-06,5.2690606e-08,3.9008924e-06
106,7.0,5.977587e-06,2.3148323e-06,3.2300497e-06,2.447552e-07,9.449469e-07,9.3109924e-07,2.5881522e-07,0.99987984,0.00010526767,1.7605426e-08,9.664188e-07
107,6.0,0.00025572622,1.2673371e-05,2.0184601e-05,9.361024e-05,0.00019087401,0.002314293,0.99663275,1.7796987e-05,6.998358e-05,0.00018896448,0.00020317736
108,0.0,0.9831638,0.00036398694,0.00012807375,1.5733265e-06,0.014570382,0.001621017,7.123056e-05,7.1848513e-06,4.0384352e-06,2.6442192e-05,4.2349995e-05
109,6.0,6.5521967e-06,6.099528e-07,1.7370718e-06,0.0017862377,8.2362595e-07,2.5329841e-06,0.99798286,1.238642e-06,0.00020738681,2.0280847e-06,8.060047e-06
110,7.0,2.3731472e-07,1.6011765e-07,3.5689887e-08,1.5018491e-08,1.0176357e-07,4.843998e-08,2.4490758e-08,0.99999714,2.1866617e-06,2.4318796e-09,6.656465e-08
111,5.0,6.869913e-05,1.0519901e-05,2.4057833e-06,2.9457808e-06,0.0017259419,0.9981358,5.696496e-06,1.0776139e-06,2.0989557e-06,4.3843884e-05,9.371316e-07
112,5.0,1.7978595e-05,2.3174318e-06,7.4880097e-07,1.9715505e-06,0.0036381097,0.9962591,2.0294581e-05,1.0029988e-06,2.1927845e-06,5.5697932e-05,6.235814e-07
113,6.0,8.307096e-05,1.5557926e-05,2.4827234e-05,5.587076e-05,6.0622442e-05,9.800912e-05,0.998235,1.969652e-06,7.4796963e-06,0.0013301347,8.7520304e-05
114,6.0,0.00059710233,9.0759284e-05,5.0142164e-05,0.00058050774,0.0004579341,0.005250811,0.99243355,2.6260905e-05,0.000111476875,0.00028860325,0.00011293495
115,6.0,0.00047789852,8.985781e-06,8.637331e-06,0.000117124684,0.00012431931,0.0003641073,0.9981243,1.2976611e-05,2.8364482e-05,0.00031469448,0.00041855132
116,6.0,0.00044452745,2.8393446e-05,6.511496e-05,0.00010317645,1.8890154e-05,3.4638146e-05,0.9983748,3.654458e-05,4.914517e-05,0.00019744194,0.0006472387
117,5.0,2.5699843e-05,2.979989e-05,1.3423654e-05,0.00014756063,0.0019909402,0.99770564,1.04749915e-05,5.981981e-06,1.5245573e-05,3.430447e-05,2.100597e-05
118,9.0,0.003103813,0.028869713,0.0013580649,6.815185e-05,6.7176115e-05,1.5160715e-05,0.0036802897,1.1122035e-05,2.1943519e-05,0.9616353,0.001169352
119,10.0,7.8398e-06,2.1796937e-07,2.0483965e-07,1.5658792e-05,0.0017436988,1.1366488e-05,1.1089523e-05,2.6359148e-06,1.461491e-06,9.335915e-05,0.99811244
120,3.0,7.4168415e-06,1.1136784e-06,2.0010114e-06,0.997943,1.0974147e-06,7.433301e-07,0.0019326414,1.5168924e-06,8.029815e-05,1.3364435e-06,2.8843888e-05
121,8.0,3.5230973e-06,2.2357328e-07,1.3393573e-06,2.9906698e-06,3.3480885e-06,4.3854624e-07,1.8760944e-05,1.6895134e-05,0.9999471,1.402687e-06,4.0060827e-06
122,1.0,0.051226355,0.7341284,0.19766073,0.00022146569,0.003482382,0.010750333,0.00096496823,0.00019757412,0.0001170599,0.00040053195,0.00085018337
123,6.0,0.00014118692,6.3286207e-06,1.1002189e-05,0.00032224477,2.620005e-05,1.3369483e-05,0.97869176,6.614774e-05,0.020502005,5.1678737e-05,0.00016812395
124,6.0,0.00016475897,3.6576594e-06,2.8485038e-06,2.0710306e-06,5.6708395e-06,4.3223217e-06,0.9997665,7.811423e-07,5.8855935e-06,3.8784987e-05,4.777339e-06
125,9.0,0.0008787165,0.00026690072,8.124804e-05,0.00015620203,0.01194499,0.001832596,0.0006965627,1.7221262e-05,4.872965e-05,0.9782411,0.0058357674
126,1.0,0.25705755,0.33772486,0.028531518,9.126279e-05,0.15512063,0.21482615,7.999616e-05,0.00125629,0.0002820122,0.0018383613,0.0031913973
127,6.0,1.8825747e-05,7.437431e-07,1.740794e-06,1.2330743e-05,9.902475e-06,1.1320787e-05,0.99987054,5.790952e-07,3.7788407e-06,4.2669802e-05,2.742549e-05
128,6.0,5.124942e-05,8.9952255e-06,1.0613308e-05,0.0004572213,5.0250637e-05,0.00091761595,0.9982761,2.4586845e-06,1.564188e-05,0.00017274078,3.713811e-05
129,9.0,0.00038734011,6.155285e-05,4.7642325e-06,2.4066944e-06,4.603861e-05,2.504784e-06,0.0024482561,6.8765587e-07,3.1425993e-06,0.99686205,0.00018125566
130,6.0,0.0003387163,1.0376466e-05,8.008431e-06,0.0003020254,3.2139265e-05,7.83944e-05,0.99372476,3.6292873e-05,4.294909e-05,0.00026096104,0.005165381
131,10.0,0.0013880455,8.860473e-05,6.2893945e-05,0.0033015995,0.0035975617,0.0003103588,0.031222697,0.10559374,0.0036091018,0.00018421288,0.85064113
132,3.0,4.6118794e-06,9.69034e-07,4.5417432e-06,0.9996183,8.244412e-06,3.369332e-06,7.234932e-05,5.8131895e-06,2.2750724e-05,1.4145909e-06,0.0002576583
133,7.0,4.2965094e-06,1.1232137e-06,5.027415e-07,1.2037598e-06,7.843714e-06,3.3577192e-06,1.5261807e-07,0.9999012,6.0003986e-05,7.901487e-08,2.0278509e-05
134,1.0,0.42197174,0.46029633,0.03720492,4.595984e-05,0.047937397,0.028365452,9.447941e-06,0.0034915556,0.00016096614,0.00023846245,0.0002776683
135,6.0,7.7520184e-05,1.6536502e-06,5.674048e-06,3.6538127e-05,1.3297195e-05,1.1756846e-05,0.9994511,6.4434057e-06,4.4278524e-05,0.00013092834,0.0002208216
136,6.0,2.4354122e-05,5.303883e-07,4.207553e-07,6.9777125e-06,3.179093e-06,1.9792473e-05,0.9999294,2.321792e-06,2.3589714e-06,4.8869424e-06,5.627336e-06
137,6.0,2.4342353e-05,4.9222003e-06,3.2496391e-06,2.9313045e-05,2.1329424e-06,1.0545321e-05,0.99945766,6.538975e-07,2.262618e-06,0.0004505847,1.4349764e-05
138,4.0,0.05618919,0.011997211,0.0050179386,2.5216083e-05,0.85543126,0.06795483,3.8974842e-05,0.00020234918,5.7026355e-05,0.0004685396,0.002617458
139,0.0,0.999288,5.0754097e-05,3.358697e-05,4.944192e-07,4.5184614e-05,3.6586625e-05,0.0004944391,1.568388e-06,1.2509695e-06,1.7398488e-05,3.0666244e-05
140,8.0,2.6922891e-05,4.520679e-07,4.1696976e-06,1.3967212e-05,2.0390371e-05,5.8745054e-06,0.0012987852,0.0008238609,0.99777156,2.1086291e-06,3.1972304e-05
141,7.0,1.1348636e-06,5.5139617e-07,1.5011398e-07,1.6235293e-07,4.6636532e-07,2.6106764e-07,3.3604552e-09,0.99999535,1.1497169e-06,1.16513235e-08,7.7162883e-07
142,6.0,0.00037297406,0.00027789827,0.000106549254,0.0018576016,6.962008e-05,0.0001729112,0.96801275,1.2126791e-05,4.1377763e-05,0.02794999,0.0011262116
143,2.0,0.0107815135,0.033121757,0.9550353,9.299157e-05,0.00022239459,0.00035333793,0.00010091598,5.5197972e-05,3.503401e-05,5.2173596e-05,0.0001494949
144,5.0,0.00054672064,0.00026830166,0.00021380247,0.0007784348,0.34715807,0.6462015,0.00020181638,0.00012082192,0.00012722233,0.0017617758,0.0026215613
145,6.0,7.348524e-05,9.406101e-06,2.7382218e-06,2.3099265e-05,1.2117661e-05,4.1383664e-06,0.99240524,6.932724e-07,1.0185893e-05,0.0074237213,3.5135046e-05
146,5.0,0.00046666263,0.00016809854,0.00026041624,0.00041888654,0.007833444,0.97549987,0.0003317703,0.0001199892,0.00015828368,0.01147301,0.003269658
147,0.0,0.6006402,0.31007054,0.055340506,0.00010031947,0.012357224,0.0035398891,0.0020833048,0.00031364444,0.00012179091,0.006160178,0.009272449
148,6.0,0.0004300474,1.7947501e-05,7.978843e-06,7.888817e-05,1.2256174e-05,8.475221e-06,0.9978441,5.5213254e-06,2.7819726e-05,0.0014451223,0.00012189668
149,6.0,8.787455e-06,6.9288427e-07,9.4177625e-07,2.592696e-06,9.3490456e-07,1.6103207e-06,0.9998834,1.036066e-07,9.2063766e-07,9.9590434e-05,5.23504e-07
150,6.0,6.531451e-05,4.5588504e-06,3.2694868e-06,0.00018001387,4.1314677e-05,7.034516e-05,0.9993679,3.184716e-06,1.7307135e-05,0.00015792756,8.8906716e-05
