id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
62,6.0,0.0014494193,2.7952185e-06,1.4444137e-06,0.00015451245,3.9744988e-05,5.7961453e-05,0.99772066,0.00026590814,4.095961e-05,0.0001573089,0.00010925782
63,9.0,0.00036076058,0.00012315252,6.3454994e-05,3.0815695e-06,0.12105219,0.06630548,2.5196834e-05,7.329928e-06,3.60227e-06,0.79736125,0.014694403
64,6.0,2.7897884e-06,3.2333372e-09,2.3713829e-09,1.7875593e-05,1.594184e-08,2.8183724e-08,0.99997735,5.644862e-07,5.9685175e-07,6.5435285e-07,7.774713e-08
65,4.0,7.8085293e-07,2.0712941e-06,1.1143986e-06,3.5998295e-07,0.9333323,0.056414988,2.2293924e-07,5.5477534e-07,4.6332707e-07,0.002436407,0.0078106755
66,10.0,0.00045751737,9.254894e-05,5.2814983e-05,0.013791679,0.0005551059,3.2471256e-05,0.00012415092,5.814837e-05,0.000117782176,0.0012525364,0.9834653
67,5.0,0.001183726,0.00013281078,6.994018e-05,1.140644e-05,0.024503995,0.96789104,7.179171e-05,6.9003795e-06,4.436564e-06,0.005971118,0.00015282154
68,5.0,3.2396474e-06,1.859549e-05,8.46121e-06,3.070226e-07,0.02006839,0.9797992,1.9807816e-08,2.8414289e-07,5.1193985e-07,8.6029995e-06,9.232528e-05
69,6.0,0.0007698559,2.0309623e-07,1.15857446e-07,3.0861e-06,1.9128443e-05,3.963311e-06,0.99898964,1.4335918e-05,7.758498e-06,4.6523208e-05,0.00014544794
70,4.0,6.1954984e-06,6.335245e-06,4.2075476e-06,1.6738204e-05,0.9557651,0.035707504,1.3054294e-06,2.031231e-06,1.3620844e-06,0.0055415994,0.0029475552
71,10.0,0.00023528868,2.3199824e-05,1.881653e-05,9.243243e-06,0.00022453243,1.3064058e-05,3.169788e-05,6.008662e-06,7.4886407e-06,0.0004755002,0.99895513
72,6.0,0.012947872,0.0010636692,0.00053862587,0.040315274,0.0048678806,0.009304242,0.8722271,0.0004772063,0.00041418333,0.025877377,0.03196651
73,6.0,1.2262231e-05,1.2480426e-08,8.587059e-09,8.670688e-06,8.530503e-07,3.6162888e-07,0.9998722,1.3978315e-05,4.72816e-06,3.009596e-07,8.6524284e-05
74,0.0,0.999574,1.9938373e-07,8.851938e-08,5.1134506e-09,5.8863575e-06,4.404454e-06,0.00041181987,1.2683654e-06,2.497338e-07,8.880589e-07,1.2226122e-06
75,6.0,0.00025951766,4.460808e-06,2.2264674e-06,0.0038497567,4.48079e-05,2.1365497e-05,0.98046976,0.00012388246,0.00046283222,0.0009964057,0.013764943
76,3.0,0.00013409766,9.096782e-05,6.67739e-05,0.90983367,4.1621977e-05,0.00027350284,0.082355544,3.2914424e-05,1.5425356e-05,0.0069849896,0.00017051297
77,7.0,1.5535536e-05,2.0171849e-05,7.6205374e-06,0.0005596739,9.0452246e-05,2.4247192e-06,1.1666974e-06,0.9991892,6.867431e-05,8.131561e-06,3.6925037e-05
78,6.0,1.23583e-05,4.0920185e-08,2.2914339e-08,3.9054066e-06,1.0090741e-06,1.5837318e-07,0.99944144,8.696659e-06,1.8836701e-05,7.9620344e-07,0.00051282364
79,6.0,3.0047735e-05,3.5830422e-07,3.429102e-07,0.0012336088,4.865111e-06,1.3482253e-06,0.99114007,1.11462095e-05,2.2514118e-05,2.5328986e-06,0.0075532147
80,5.0,6.0532075e-06,0.00022855494,0.0001487322,8.628338e-06,0.083251074,0.91204065,2.1702812e-07,2.1895432e-06,2.9942296e-06,0.0032125819,0.001098388
81,2.0,0.00017354936,0.5648284,0.43465242,7.971953e-05,5.190504e-06,0.00015955581,4.0206513e-07,6.494525e-06,5.1998577e-06,5.5154735e-05,3.3894208e-05
82,3.0,0.00097181747,0.0012681854,0.00078423595,0.60719055,0.00069638935,0.0018575472,0.027588706,0.00047328713,0.00028237666,0.3581148,0.0007720749
83,6.0,3.2815733e-05,2.349136e-07,8.9217586e-08,4.9220598e-05,3.0576089e-06,1.5363763e-06,0.99520844,2.452953e-06,7.8996624e-07,0.0046443003,5.7081153e-05
84,0.0,0.99974674,1.3078794e-06,8.0910223e-07,1.7525862e-08,6.851873e-05,2.0046176e-05,9.783885e-05,1.848706e-06,8.6306585e-07,1.4366369e-06,6.062937e-05
85,6.0,0.0008500411,2.4135828e-05,1.0047829e-05,0.07646786,0.00017093195,0.00011618945,0.9171519,0.0022648359,0.00045304446,0.0009949107,0.0014961694
86,8.0,7.1086583e-06,1.7598074e-07,6.286634e-08,2.203996e-06,4.5344545e-06,5.5312835e-08,2.7875802e-07,0.017970748,0.98197365,3.3059937e-08,4.1097624e-05
87,6.0,5.6358253e-06,9.40052e-08,6.9018256e-08,1.48558165e-05,1.9955437e-06,3.4731232e-07,0.9988226,2.1960614e-06,3.0186054e-06,2.7401086e-07,0.0011489949
88,6.0,0.0005382468,3.6213958e-06,1.3479103e-06,0.00017991643,3.679647e-05,4.117635e-05,0.9974239,3.2264626e-05,1.6275866e-05,0.00077425275,0.00095223007
89,4.0,0.04371343,0.0050399164,0.0024370826,9.005076e-06,0.6298851,0.24606247,8.4230545e-05,6.431542e-05,4.533224e-05,0.059579413,0.013079731
90,5.0,0.0006680935,0.0059626377,0.0034564496,0.0038982357,0.26121423,0.70435697,9.127481e-06,7.008872e-05,6.738361e-05,0.019102665,0.0011941047
91,5.0,6.3321266e-07,5.1878965e-06,2.4549468e-06,3.9519128e-07,0.00273505,0.997253,2.2379545e-08,1.006003e-07,1.6429465e-07,2.0817242e-06,8.9653906e-07
92,6.0,6.830949e-06,1.8261652e-08,1.26209185e-08,0.00011331233,1.8526e-08,3.574892e-08,0.9998759,1.3177118e-06,6.4264685e-07,1.3551638e-06,4.3899453e-07
93,6.0,0.0018496757,1.0760752e-05,5.001486e-06,0.0004181886,0.00015530361,0.0001471718,0.9945662,0.00035131624,5.1296942e-05,0.002318633,0.00012637564
94,6.0,0.00030648435,5.3123777e-06,4.952148e-06,0.0032412454,8.353077e-05,2.9906118e-05,0.9930468,5.7831003e-05,6.820282e-05,0.0001613198,0.002994332
95,6.0,4.445699e-06,2.3055347e-09,1.4787654e-09,2.3380271e-06,2.2348962e-08,2.1093486e-08,0.999992,2.8637407e-07,1.18662136e-07,6.639513e-07,1.588011e-07
96,0.0,0.99998605,1.4561958e-07,8.5123396e-08,6.115248e-10,8.276859e-06,7.774918e-07,1.4230907e-06,1.9263094e-07,5.6952942e-08,1.8027858e-07,2.8458053e-06
97,6.0,0.001327028,0.00017214176,9.162455e-05,0.007346641,0.0018054346,0.003077005,0.96025926,0.00042914943,0.00021567829,0.015943743,0.009332304
98,0.0,0.97179854,0.014409494,0.007740497,4.673769e-06,0.0015087884,0.0032126869,3.5192144e-05,2.2001877e-05,2.1357882e-05,0.00094337144,0.00030342085
99,10.0,2.9505557e-06,3.6355345e-07,3.453237e-07,8.897611e-06,8.2132065e-05,4.878554e-06,2.2646645e-05,7.8356115e-06,2.0473778e-06,1.1262146e-05,0.9998566
100,6.0,0.00026831127,3.5877758e-06,2.872545e-06,0.0006015268,0.00011847058,0.00012347537,0.99634176,3.81423e-05,2.2094679e-05,8.718461e-05,0.002392641
101,6.0,5.8014793e-06,1.2961464e-08,1.06428315e-08,6.4029578e-06,4.6796745e-07,1.5059835e-07,0.9996569,2.9515168e-06,1.7704415e-06,8.593107e-07,0.00032473315
102,4.0,0.00014494552,7.65071e-05,3.8575738e-05,6.2193753e-06,0.8241838,0.14224426,1.08063605e-05,4.6370706e-06,4.2784577e-06,0.020585347,0.012700558
103,5.0,6.4642794e-05,0.00011383194,5.5470427e-05,2.7747132e-07,0.0668443,0.93214977,1.4934959e-07,1.0593175e-06,1.6497719e-06,0.00014018669,0.00062865403
104,10.0,0.0070940107,0.0006886037,0.0004102919,3.847543e-05,0.087783955,0.025540978,1.4511182e-05,0.00038698217,0.00016396445,0.0004537357,0.8774244
105,2.0,0.00086948724,0.5391469,0.45743844,8.223344e-05,6.69956e-05,0.00042614224,9.63351e-07,9.147904e-06,1.0430657e-05,0.0017885771,0.00016072176
106,6.0,3.0933417e-05,8.380294e-08,7.504886e-08,6.9112416e-06,3.817409e-06,1.0416169e-06,0.9973277,1.4389772e-06,1.206687e-06,1.6254727e-06,0.0026253136
107,10.0,0.0005884999,0.00023145696,0.0001675608,5.6424607e-05,0.0048923707,0.0006541788,2.9438661e-05,1.2869828e-05,1.3692207e-05,0.011505742,0.98184764
108,6.0,3.5695797e-05,1.5041977e-07,9.143446e-08,7.340694e-05,6.7825245e-06,1.76455e-06,0.99888486,2.1832893e-05,5.6701683e-06,3.7016376e-05,0.00093274086
109,9.0,2.7350832e-05,9.141003e-06,2.9273576e-06,0.00020039373,0.00059063686,0.00013995582,0.0011837565,5.697547e-06,1.5206903e-06,0.99760807,0.00023046904
110,4.0,3.8955277e-06,1.7703129e-05,9.413859e-06,2.0713245e-05,0.9015832,0.09623869,2.066723e-07,1.8205307e-06,1.1657253e-06,0.00042000186,0.0017031218
111,5.0,5.40223e-06,1.738393e-05,9.043365e-06,2.314755e-05,0.020427817,0.9794661,4.113022e-08,6.913376e-07,1.3167805e-06,2.0993315e-05,2.8080776e-05
112,8.0,2.5229048e-05,3.1093623e-06,2.3210664e-06,2.2954511e-05,5.399172e-05,8.777824e-07,8.34809e-07,0.024106707,0.9756511,8.381435e-07,0.00013207445
113,3.0,3.1433836e-05,2.3399576e-05,2.0647396e-05,0.9996592,2.1781536e-05,4.8902966e-06,1.0060022e-05,1.9608571e-05,1.3969607e-05,4.2572705e-05,0.00015240436
114,4.0,0.0003508131,4.802433e-05,2.8589066e-05,7.2585376e-06,0.5360297,0.12348168,5.14269e-05,1.708017e-05,1.3214903e-05,0.11322501,0.22674717
115,6.0,4.0468212e-06,8.423676e-09,4.0173447e-09,9.3451745e-06,1.5934562e-07,7.8408995e-08,0.99997795,1.1260049e-06,1.4532935e-06,3.632333e-07,5.482675e-06
116,6.0,8.1151475e-06,4.931376e-09,2.5836828e-09,1.1315498e-06,4.4992856e-07,1.145439e-07,0.9999788,1.3425918e-06,4.1489818e-07,2.2056554e-06,7.5558073e-06
117,8.0,0.00016973946,2.0606525e-05,9.9076115e-06,0.00031799483,0.0003063515,4.749332e-06,6.5222416e-06,0.10262205,0.8964181,9.149542e-06,0.000114860886
118,9.0,7.967167e-07,3.0350773e-06,1.4814952e-06,2.0816717e-06,0.00017191644,0.00012871111,4.595482e-06,2.7447774e-07,9.680944e-08,0.9994041,0.00028302878
119,10.0,2.4336201e-05,4.4658855e-06,2.5224504e-06,1.0668542e-06,0.0009471119,0.00011017186,2.2241068e-06,6.6189375e-07,8.1088797e-07,0.00027508487,0.99863154
120,6.0,0.00025189514,1.688488e-06,7.087345e-07,0.0014070071,1.2776915e-05,1.6427599e-05,0.99773896,3.488126e-05,2.8357586e-05,0.00038608452,0.00012115719
121,10.0,0.0055819415,0.0005373328,0.0003923375,0.00026055524,0.00069560495,0.00043057022,0.0005274715,6.23159e-05,6.50021e-05,0.00089901424,0.9905477
122,6.0,3.0695224e-05,9.73901e-08,6.914059e-08,0.00011457585,4.8094453e-06,2.4560798e-06,0.99970394,2.5258494e-05,3.452641e-05,6.2837216e-06,7.715681e-05
123,6.0,0.00014623899,4.93719e-06,4.196393e-06,0.013530774,5.52265e-06,1.8157461e-05,0.9859919,3.1433658e-05,1.12229145e-05,0.00023196908,2.3682811e-05
124,5.0,3.9960364e-06,1.7565368e-05,6.0991933e-06,8.610831e-07,0.099288926,0.9005875,2.0097482e-07,7.740859e-07,8.298863e-07,6.1464816e-05,3.1840613e-05
125,9.0,0.0008827618,0.00012911753,5.5188368e-05,0.00011067858,0.0051292838,0.0058787707,0.00406048,1.8016952e-05,1.05423305e-05,0.9801232,0.0036019632
126,6.0,1.4627202e-06,1.3385091e-08,1.1461133e-08,3.0955674e-05,6.2628644e-08,7.9731485e-08,0.99995553,4.7311366e-07,4.3822175e-07,1.7079759e-06,9.273533e-06
127,6.0,1.1377636e-05,1.3719311e-07,9.201e-08,0.00032684012,2.9832188e-06,3.609025e-07,0.99320036,9.254849e-06,5.899393e-06,1.1564051e-05,0.0064310753
128,4.0,0.006227994,4.842015e-05,2.2040087e-05,1.0570482e-05,0.9061514,0.00889454,0.00015421901,0.00017415326,0.00010288545,0.00064688263,0.077566944
129,1.0,0.0009406136,0.61567146,0.38309512,5.9836177e-05,1.3725018e-05,0.00010982063,3.7200476e-08,3.8675204e-05,1.419274e-05,2.4362784e-05,3.220046e-05
130,5.0,9.403865e-06,2.305267e-05,8.8977395e-06,2.5760323e-06,0.1262394,0.87243074,6.829681e-07,1.442388e-06,1.0094192e-06,0.0011668918,0.0001157953
131,0.0,0.99997985,3.1728775e-06,3.9460256e-06,3.6665027e-09,6.8429467e-06,3.1242855e-06,3.445064e-07,4.0347575e-07,1.2078085e-07,6.6062415e-07,1.5480473e-06
132,9.0,1.2989204e-05,7.654368e-06,2.74522e-06,1.2878636e-05,0.0008107252,3.4558587e-05,3.8608523e-05,1.3238162e-06,5.6683126e-07,0.9974982,0.0015797968
133,6.0,0.00051278906,1.301687e-05,8.915496e-06,0.001694493,0.00047011467,0.0007187626,0.98711884,8.820377e-05,7.248328e-05,0.00016948412,0.009132927
134,6.0,3.1539773e-07,1.8407961e-10,1.2209833e-10,5.191224e-07,2.445838e-09,1.9154447e-09,0.99999857,1.0749006e-07,1.0652935e-07,2.999908e-08,2.2091463e-07
135,3.0,0.00010515816,2.0497328e-05,1.5279256e-05,0.97236586,0.00026082477,7.1737486e-05,0.0017570475,0.00021302013,0.0009794525,0.00026081907,0.023950297
136,6.0,1.0936921e-05,4.248699e-09,1.7956358e-09,1.5322656e-06,3.011201e-08,1.7302625e-08,0.9999832,1.8315957e-06,8.681749e-07,9.1168175e-07,7.123747e-07
137,6.0,3.9633233e-05,8.511669e-08,4.6923493e-08,4.385506e-05,4.994911e-07,4.9304793e-07,0.999894,3.1099953e-06,1.953834e-06,1.44273845e-05,1.8487121e-06
138,6.0,2.7156078e-05,6.591124e-07,4.7782225e-07,0.010073602,9.924823e-07,7.4038746e-07,0.9897821,1.4245556e-05,5.825932e-06,6.18213e-05,3.2438616e-05
139,4.0,9.59692e-07,4.6808108e-07,2.1507563e-07,3.7406798e-07,0.92053956,0.07925015,1.188929e-07,3.2907624e-07,2.422641e-07,6.850941e-05,0.00013904306
140,10.0,0.15082906,0.00035130497,0.0002128861,1.2801068e-05,0.38065618,0.046940222,0.0006643875,0.000108025444,6.996718e-05,0.0019099191,0.41824526
141,4.0,0.0002769395,0.00022372526,0.000121707504,0.00105377,0.14217588,0.013932692,3.142361e-05,2.9902434e-05,2.9204311e-05,0.06978003,0.77234477
142,10.0,0.0008624811,0.00028377693,0.00023067647,3.3536206e-05,0.0050932704,0.0015014777,0.00015506112,2.7810074e-05,3.4939578e-05,0.0013316101,0.9904454
143,4.0,1.5268657e-06,2.4347628e-07,1.1999916e-07,8.480573e-07,0.9944787,0.005286814,2.6644366e-07,2.7769957e-07,2.8562422e-07,3.237746e-06,0.00022775872
144,9.0,3.2553694e-07,8.7687755e-07,4.8532627e-07,1.3101923e-06,0.0010710574,0.00015782262,1.4521107e-06,2.2151536e-07,7.950595e-08,0.9983525,0.00041392553
145,10.0,0.001046712,2.328613e-06,1.9299725e-06,1.7684687e-06,0.0006783385,6.333918e-05,0.00610255,1.2773074e-05,6.7323167e-06,0.0013991834,0.9906844
146,7.0,1.6187907e-06,2.7230715e-07,1.03686965e-07,2.4997393e-05,2.5020106e-06,2.9433723e-08,1.1141597e-06,0.99992824,3.6755213e-05,1.9841208e-07,4.1588482e-06
147,8.0,0.00043643717,5.6116412e-05,3.4719647e-05,0.015936168,0.0004992713,5.2010182e-05,0.00022225775,0.0025450771,0.97616905,7.3146686e-05,0.0039758813
148,6.0,0.00017026422,1.03276525e-05,7.391667e-06,0.016880967,8.711489e-06,1.4632138e-05,0.9818848,0.00010048492,0.00029635252,0.00031867658,0.00030739265
149,0.0,0.9810357,5.545296e-06,3.0687916e-06,9.5107976e-07,4.016103e-05,1.5782745e-05,0.018565545,2.785691e-05,7.388311e-06,2.1793443e-05,0.00027619296
